task_id,method,category,cvsr,object_f1,critical_recall,relation_f1,binding_f1,repair_success,fatal_violation,evidence_precision,llm_calls,tool_calls,repair_rounds,tokens,cost_usd,latency_ms
TN33-v2-repair,GenericRepair-AllTools,repair,False,0.2105,1.0000,0.3333,0.0000,True,False,1.0000,1,3,0,1224,0.000244,7738.2
TN33-v2-repair,GenericRepair-AllTools,repair,False,0.7500,1.0000,0.3333,0.0000,True,False,1.0000,1,3,0,1235,0.000247,6597.1
TN33-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3517,0.000496,3798.4
TN33-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3517,0.000496,6200.8
TN33-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3517,0.000496,4632.9
TN33-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3517,0.000496,3517.0
TN33-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3517,0.000496,2958.6
TN34-v2-repair,SingleAgent-AllTools,repair,False,1.0000,1.0000,0.0000,0.0000,False,True,1.0000,0,0,0,0,0.000000,0.0
TN34-v2-repair,SingleAgent-AllTools,repair,False,1.0000,1.0000,0.0000,0.0000,False,True,1.0000,0,0,0,0,0.000000,0.0
TN34-v2-repair,SingleAgent-AllTools,repair,False,1.0000,1.0000,0.0000,0.0000,False,True,1.0000,0,0,0,0,0.000000,0.0
TN34-v2-repair,SingleAgent-AllTools,repair,False,1.0000,1.0000,0.0000,0.0000,False,True,1.0000,0,0,0,0,0.000000,0.0
TN34-v2-repair,SingleAgent-AllTools,repair,False,1.0000,1.0000,0.0000,0.0000,False,True,1.0000,0,0,0,0,0.000000,0.0
TN34-v2-repair,ReAct-AllTools,repair,False,0.0000,0.0000,0.0000,0.0000,False,False,0.0000,10,0,0,13806,0.002848,87334.0
TN34-v2-repair,ReAct-AllTools,repair,False,0.0000,0.0000,0.0000,0.0000,False,False,0.0000,10,0,0,9373,0.001600,37191.1
TN34-v2-repair,ReAct-AllTools,repair,False,0.0000,0.0000,0.0000,0.0000,False,False,0.0000,10,0,0,13016,0.002631,80507.0
TN34-v2-repair,ReAct-AllTools,repair,False,0.0000,0.0000,0.0000,0.0000,False,False,0.0000,10,0,0,13546,0.002775,219879.9
TN34-v2-repair,ReAct-AllTools,repair,False,0.0000,0.0000,0.0000,0.0000,False,False,0.0000,1,0,0,1414,0.000296,6662.6
TN34-v2-repair,GenericMultiAgent-AllTools,repair,False,0.4000,1.0000,0.0000,0.0000,True,True,1.0000,5,2,0,4302,0.000702,14759.8
TN34-v2-repair,GenericMultiAgent-AllTools,repair,False,0.4000,1.0000,0.0000,0.0000,False,False,1.0000,5,2,0,4207,0.000675,40247.7
TN34-v2-repair,GenericMultiAgent-AllTools,repair,False,0.2143,1.0000,0.2857,0.0000,False,True,1.0000,5,6,0,4776,0.000835,17603.1
TN34-v2-repair,GenericMultiAgent-AllTools,repair,False,0.4000,1.0000,0.0000,0.0000,False,False,1.0000,5,2,0,4290,0.000699,66584.2
TN34-v2-repair,GenericMultiAgent-AllTools,repair,False,0.4000,1.0000,0.0000,0.0000,True,True,1.0000,5,2,0,4119,0.000651,9858.7
TN34-v2-repair,GenericRepair-AllTools,repair,False,0.2143,1.0000,0.2857,0.0000,False,True,1.0000,4,3,3,5924,0.001138,30312.5
TN34-v2-repair,GenericRepair-AllTools,repair,False,0.2143,1.0000,0.2857,0.0000,False,True,1.0000,4,3,3,5987,0.001152,25118.9
TN34-v2-repair,GenericRepair-AllTools,repair,False,0.2143,1.0000,0.2857,0.0000,False,False,1.0000,1,3,0,1276,0.000258,57242.5
TN34-v2-repair,GenericRepair-AllTools,repair,False,0.6000,1.0000,0.2500,0.0000,True,False,1.0000,1,3,0,1365,0.000283,8981.4
TN34-v2-repair,GenericRepair-AllTools,repair,False,0.2069,1.0000,0.2500,0.6667,True,False,1.0000,1,3,0,1351,0.000279,9320.5
TN34-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3567,0.000503,21053.9
TN34-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3567,0.000503,14348.8
TN34-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3567,0.000503,3046.2
TN34-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3567,0.000503,48008.5
TN34-v2-repair,KAFarmTwin-TypedRepair,repair,True,1.0000,1.0000,1.0000,1.0000,True,False,1.0000,3,7,3,3567,0.000503,8298.2
TN41-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,2.0
TN41-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.5
TN41-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.4
TN41-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.4
TN41-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.9
TN41-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,9052,0.001565,39785.9
TN41-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8986,0.001542,48795.7
TN41-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8107,0.001295,26521.8
TN41-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8746,0.001473,31940.3
TN41-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,9191,0.001602,115716.5
TN41-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,5088,0.000944,25532.4
TN41-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,4,0,4310,0.000726,13604.3
TN41-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,4,0,4221,0.000701,14359.8
TN41-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,6,0,4957,0.000907,25028.5
TN41-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4593,0.000805,26027.3
TN41-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1007,0.000187,4860.5
TN41-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1543,0.000337,11198.9
TN41-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,15925.3
TN41-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,992,0.000183,2909.5
TN41-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1398,0.000296,7262.9
TN41-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.0
TN41-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN41-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.3
TN41-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.2
TN41-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.6
TN42-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN42-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.1
TN42-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.3
TN42-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.4
TN42-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.2
TN42-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8617,0.001439,37282.9
TN42-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7869,0.001231,30208.2
TN42-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7997,0.001266,23060.0
TN42-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8238,0.001332,90599.2
TN42-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8105,0.001296,29354.0
TN42-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,7,0,4800,0.000864,24390.4
TN42-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4507,0.000782,16298.6
TN42-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4893,0.000890,17647.1
TN42-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,4,0,4878,0.000886,23716.6
TN42-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4554,0.000795,54141.3
TN42-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1236,0.000251,5868.9
TN42-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1019,0.000190,36666.8
TN42-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1323,0.000276,189660.4
TN42-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1840,0.000420,13506.0
TN42-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1216,0.000246,7451.5
TN42-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.7
TN42-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.6
TN42-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.1
TN42-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.0
TN42-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.0
TN43-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.7
TN43-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
TN43-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
TN43-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
TN43-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
TN43-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7949,0.001254,78493.4
TN43-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8229,0.001331,117573.0
TN43-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8741,0.001471,208725.3
TN43-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7977,0.001258,53231.5
TN43-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8554,0.001418,30879.1
TN43-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,3,0,4520,0.000785,21923.5
TN43-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4647,0.000820,20782.9
TN43-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,5,0,4885,0.000887,18123.0
TN43-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,3,0,4617,0.000812,21490.1
TN43-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,4,0,4457,0.000767,12581.6
TN43-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,13241.2
TN43-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,14573.8
TN43-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,14946.9
TN43-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,15467.4
TN43-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1879,0.000431,14840.4
TN43-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,1.4
TN43-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN43-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN43-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN43-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN44-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.7
TN44-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.6
TN44-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.8
TN44-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.6
TN44-v2-mem,SingleAgent-AllTools,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.6
TN44-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7853,0.001220,25748.1
TN44-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8063,0.001279,24711.8
TN44-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,11687,0.002294,62742.8
TN44-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,7935,0.001243,31942.2
TN44-v2-mem,ReAct-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,0.0000,10,0,0,8409,0.001376,43113.6
TN44-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,6,0,4619,0.000810,21578.3
TN44-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,6,0,4970,0.000909,21509.5
TN44-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,6,0,5026,0.000924,25610.0
TN44-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,3,0,4753,0.000848,20242.9
TN44-v2-mem,GenericMultiAgent-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,5,7,0,4954,0.000904,22463.8
TN44-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1641,0.000364,12063.8
TN44-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1882,0.000431,13187.7
TN44-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1882,0.000431,16461.0
TN44-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,3,0,1792,0.000406,15241.7
TN44-v2-mem,GenericRepair-AllTools,mem,False,0.0000,1.0000,0.0000,0.0000,,False,1.0000,1,1,0,1882,0.000431,14474.1
TN44-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.7
TN44-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.7
TN44-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.6
TN44-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
TN44-v2-mem,KAFarmTwin-TypedRepair,mem,True,0.0000,1.0000,0.0000,0.0000,,False,1.0000,0,2,0,0,0.000000,0.5
